,business_id,stars_biz
988,EbPUpHZjaPG_bMrhr5zS8g,4.5
989,Ec9CBmL3285XkeHaNp-bSQ,4.0
990,EcsUxHW1keLUl5w-3ZEbAw,3.5
991,EdIFp1tdPi1267hm3da6Nw,4.0
992,EdY6q0CO2mlATpoTFkvHAw,3.5
993,Edc4OQns2A4lqs1KT3HE-A,2.0
994,EfAqol3tWckyNrBMIooJmg,3.5
995,EgGdnaotJpPvxCFyZPJeUw,2.0
996,Ehy00JWQixgoXzisVKhvag,4.0
997,Ei21gZXbsXbJlWL0QxLVzA,2.5
998,EiEaPRsi2AW3j3xraIssrA,4.5
999,EiO5lrozazxIaqOnUvzCag,2.5
1000,EkuSy_kM8dpGrlb2pTxCBw,3.0
1001,Ekxhn3gyMfoXslnVxhZn3w,3.0
1002,El4FC8jcawUVgw_0EIcbaQ,3.0
1003,ElM8yyW45TAy4vjApwy7ZQ,5.0
1004,Em4F3_FDQ4rcHgNrvQRNKQ,4.0
1005,Em_U9esTgiJfb9kIZL36kw,2.5
1006,EnCIojgP5KTr1leaysFE3A,4.5
1007,EomaPrsFLVSe9TLRtpevwA,3.5
1008,Eoo4-rvMG0I1v79Ahh2lNQ,4.5
1009,EqUlVPI8t9A96BIvWdW1pw,3.5
1010,EqisTm5p7M27J4NUY5XG_w,3.0
1011,Er5XAY2UFGGqBHdqpeCFkA,4.0
1012,Er8DpPwf_lHHv64ncWhD8g,3.5
1013,Erj_jPPdF3IupgNS1Yfm4w,3.0
1014,ErzHs0c5EKwLD_YM2ZjsGQ,1.5
1015,EtWhX8jFs9rgDrvEOpFeIw,2.0
1016,Eufhdwi954UY-9MsdHjJKQ,4.0
1017,EvxTD0ETbbFbFjUMWhHbIw,4.5
1018,EwxhzR-VghhMsRObXLMitw,4.5
1019,Ey1iEY8yAQG5MEBZPQ_niQ,3.0
1020,EyhI_N2JvQQgBypBJAT3tw,5.0
1021,EyoTq9dd4oKXhXND_imOzA,4.5
1022,EyrF5YU1sjWXsxTSosHqMQ,4.0
1023,Ez19rh3QYscLLueFrStckQ,2.5
1024,EzvQSacRpQhFU_p8NgiVJw,3.5
1025,F-g0QH4IvrFtJUVRzDtzCA,3.0
1026,F06m2yQSPHIrb1IT7heYeQ,4.0
1027,F0lI9okn4pzmN_iq5UqF7w,4.0
1028,F2AGM6YIOJ3oM9jvTmStqA,3.5
1029,F2HKV9oJhnIKQ-M4Gt4Ftg,4.0
1030,F3iG7XyIsojEfFFMGXAVEQ,1.5
1031,F3oDNZGUJBIHHy4wQ5jRGw,2.0
1032,F4zZX3Fr3QCtlHCKtsOkFw,3.5
1033,F5BCXUpQpCRPeFmWnQmSJA,4.0
1034,F6ScBoyzVPhuvyJUUdUZ9Q,4.5
1035,F6p_k-Q6W_kkAb-s_a0Omw,4.0
1036,F7E3qP0oz_SuVGZGL0D8Zw,3.0
1037,F7OsiFk9aLZtqZczA84xpw,2.0
1038,F7mv0e3N2DgYY93cl8LpZw,1.5
1039,FEEJ4rK8EZ7cqIvBM5luGg,2.0
1040,FFXdXv0J6weMdXoUErGbpQ,3.5
1041,FFolUMaFqs8vdu9ybE4-IA,2.5
1042,FG9pnQ03s7T0svgeUkBG9A,1.5
1043,FHeWz039ONIOZL13pa5nXw,5.0
1044,FK7JHSUMdznZefUW6X319A,5.0
1045,FKgEsyrZbMhPU-UCo2g3cg,4.5
1046,FLHTWU3KVMz7qSH4yYsKPA,4.0
1047,FLlupvZjaiPw42Rj8sUFfQ,2.5
1048,FMnH5WIRLyexBYMBUUnDxQ,4.0
1049,FNe5PPA9pyj8FjcDefCBpg,4.0
1050,FO_6o6BAs3s8yzd-gDh3jQ,3.0
1051,FQB3VXrWYM_m_XrzwRozAg,3.5
1052,FSnqO-YWUdRb0Xc95nXbvw,3.5
1053,FVospBWddyS7IpbEuFSqgQ,2.5
1054,FWBWBnM2zjycBI7QrayklA,2.0
1055,FW_zg6VuyW5v_vM394gWAw,3.5
1056,FXiPQQGr_2bwlJ4wOrW2eA,3.5
1057,FYqFfaxVRW6pdviONXIoDw,4.0
1058,FZDcm4f7aOvYK7aD7aBtvA,2.5
1059,FZXdI7r9PJVWjzS0S64kog,3.5
1060,F_grYTnIPE1_Wwlfvt0J4Q,3.0
1061,Fanu7vgveGy1LyLV8R9aMA,5.0
1062,FaoMHRFjrZvD9_RvYZX4oQ,2.5
1063,FbpAg7_qZ6gUpcPLvFyZRw,2.5
1064,Fe699lNnpiZIGjgmuQahXA,3.0
1065,FfG8twx5K18y268Gp4dSKA,2.5
1066,FfHpj1QcW510pA3CS354xw,2.5
1067,FfW-oamgXcgFJn6ld1B3uA,3.5
1068,Ffhe2cmRyloz3CCdRGvHtA,4.0
1069,FgPANtTwZqXB-edLkZTXQg,3.5
1070,FhIeCF6QrsLaRvAeu0oEPQ,3.5
1071,Fho2P7OP80-yChCRxkK7Hw,3.0
1072,Fi-2ruy5x600SX4avnrFuA,3.0
1073,Fj0zObYm5McHcbtE6MSU0A,4.0
1074,FkXpr1ms8toOZ4sUWibPNA,2.5
1075,FkdG2Qsh0V2UmrEOn_ImDA,3.5
1076,Fkj8vJocYilePMZv2y54WA,3.5
1077,Fkpl9XOvqp2MXCAXsC-zWw,2.5
1078,FoPkCFoyW1b_S8jLsKjcnQ,4.5
1079,FqA7ofYWGVHnAIF4jjznHA,4.5
1080,FqJ1SWEBhgVl66FrcsovOQ,3.0
1081,FqXwm6UpihHY7Ha-pr4y6Q,4.0
1082,FtaTjyMUIY457tPJahjg1A,3.0
1083,FuNMqkKUGzDnX4XJcJee4Q,3.5
1084,Fv4EXwV30rwGD2NzN1ekgA,4.5
1085,FvVSy2r7_zDEhZWqLgjXNQ,4.0
1086,Fy4t2XHIRKwMk_ocCZze0Q,4.0
1087,FykLjv4tIq618q8F2pvTKg,3.0
1088,Fyuotg1ShiQZLtV5Dmjakg,3.0
1089,FzvFBy5_qsoOz99w_AAD4w,4.0
1090,G-5kEa6E6PD5fkBRuA7k9Q,3.5
1091,G1lB2bUf1MT1FZT8TBy62g,4.0
1092,G4VYdDhZ0lxzQ0OvUhWfEg,2.5
1093,G5iz09NiHOtAcxAAcMCXzA,3.0
1094,G5or_Fra4-6IYOVlm_dI2Q,3.0
1095,G64LZzcDOBzR55jn2yRKYw,3.0
1096,G6BwYw_0_atLPTzI1uokIA,4.0
1097,G6vCAStneBwBlQDE02dHdQ,1.5
1098,G7yeF8yMra1_kymdxPVCWQ,3.0
1099,G8LBVca1vOBKYeMCMpajGA,4.0
1100,G9-OvE0PBQtDZmnGEB3HEQ,3.0
1101,G9h56Qy5DudCqKBmbPWyzQ,2.5
1102,GC5wcui5uejRZTi8OCNPkQ,3.0
1103,GH5gbLHw05toW6ePNIUzTw,4.5
1104,GHS1rVjO-RMcRB6WJLpCDQ,4.0
1105,GI-CAiZ_Gg3h21PwrANB4Q,4.5
1106,GIlFumyLyrKu-3xA_xZNQg,2.0
1107,GIzVp-IWJFF9Jpxy4dvLGw,4.5
1108,GJ_bXUPv672YwNg4TneJog,3.0
1109,GMBvBDKgOT51xDTpGVphBw,3.0
1110,GMrwDXRlAZU2zj5nH6l4vQ,4.0
1111,GPVnzRcvlhEK0-c6PImyoA,2.5
1112,GQCmcU4aD6GEq7Eo7pKqUg,3.0
1113,GRWIABHedj1m8DDoAuTIMg,2.5
1114,GS9uEkvSJi5rZMMvrp7Y6g,5.0
1115,GStieDpK7oi2pXggQXi-Kg,4.0
1116,GSzgEBYd1hYebz1xi5jrmw,4.0
1117,GT9Hx_Na0vH3Na7ym9dp4A,4.0
1118,GTR39A2jwNIS_NV8q2r_JA,3.5
1119,GTcnXw53TmOkpzFPmuRI6w,2.0
1120,GU0zNpgisY-pV3U2Sfdp6A,4.0
1121,GU7ww3eoGTcXAze8VJtC7g,3.0
1122,GUaPe4gw5KhihfPPqhtSIA,3.0
1123,GWNmYFQw3WitfTPt5uGMvQ,3.5
1124,GWm6Da7qib16APWNXcvmSw,4.5
1125,GXDRFAunLh0aRao6ERnM4A,3.0
1126,GY2Ft91pI_JUnR6EfdE8TQ,2.5
1127,GZONBn0K1yp2aaD-l8debQ,3.0
1128,Gaq3S9lmjXVcuDCZ8ulppw,3.5
1129,GbYBL-LB8Dra49t8XCnVWw,3.0
1130,GcqBRZ3_PcSelMCUOeuxdQ,3.5
1131,Gd2OE3FIWzv5boI99bM6Iw,3.5
1132,GdnLwnezKcZwoP-fnVtPNg,3.0
1133,GdpiEeG8oe8BnpMaENJLfg,4.5
1134,Gdv3qhsDeQzZ2Ag-Tzq6vA,4.0
1135,Gen0ei06dGq13OJ8DRXUjg,4.0
1136,Gh1BoQNMGkh91pSHqvDRAA,4.0
1137,GisIy4El3OAxJwnkovgv_A,3.5
1138,GkRF8rSvh9cOQuuPeDh9bg,4.0
1139,GmGvbDABaGvcKe_jIDvq6w,3.5
1140,Gmkfors9fSxUKcJKSX0BRQ,4.0
1141,Gml97gSULiA6HFjie01d3Q,4.0
1142,Gp1NcYpvQpqjcY-RDC31Lw,4.0
1143,GpzQY2XLo5A35Cf8-Mjazg,4.5
1144,Gt4z3AylNTsEPDkzkaC7HA,3.5
1145,GtrKMt4SFqh7eBl2CKeOIQ,2.0
1146,Gud0G5LL9vFOOHjvyEIlTQ,3.5
1147,GvSb0uWmBsB58jbzpogciQ,4.5
1148,GxfgOFgUhv2rfr3FXVWfCg,4.0
1149,GyXSPlq4aj0Uxm-UJYnGCA,3.5
1150,Gyrez6K8f1AyR7dzW9fvAw,4.0
1151,H-05-lRUJDUNDgYgaw7bXA,2.5
1152,H-WYHSzXPWS9Avj0W6SRpg,2.5
1153,H0xkoPI-WwbjY7r-Zt-arw,3.0
1154,H1NqpoM2hT_A6M98PSrZvw,4.0
1155,H2Chxto2e6dHTDJ8-s3-pQ,3.5
1156,H5S9GCysrp8RZfCXEKSuHA,3.0
1157,H5Y6o9H4rtxbHJFgLqI6Fw,3.0
1158,H7liERB1ZJbaIDVcuK16oA,4.0
1159,H8p7tEvUmJ2sTxxdmxnrMg,2.5
1160,H8qlBw1YaxMsItfz25-AyA,3.0
1161,H8qpFitIesth86zqR4cwYg,4.0
1162,H8umkLwMkM0vP5B8oPiozQ,3.0
1163,H99aadKfIQ3RZ6joDn7FuQ,2.0
1164,HAjZ4ZJrJqtVVyilMYQZzQ,3.5
1165,HBjjGbfBvZ1FU1AaUWyJYQ,4.0
1166,HD4JDFoc_htq5VYESJT8gw,3.5
1167,HEMdpGwvwgsrGRIYSWqgBQ,2.5
1168,HFEkIohUqGIudgqbHiK1uA,3.5
1169,HGitzBs7x_fUvdTtrTacXg,4.0
1170,HJ785L7KY6ClATb1KEiXHg,2.0
1171,HK2Ki-PvnNN-YMTlX1uSVA,4.5
1172,HKSyA7YZplj9i_vIdtwyzg,2.5
1173,HNpogRK7eWUmUQgNTMD6lA,3.5
1174,HOlDxrYqfoJrVq2Eo-_LKQ,3.0
1175,HPLB1Tr8ZB5UkD-2umKPdA,4.0
1176,HQcel0uvg7N7KfhHJChfSQ,3.5
1177,HRZfoNssELsHN0SMmYoMsw,4.0
1178,HSumjjzNb_gltxMe4-zd5w,3.5
1179,HU7yPtYVgStoZl6t40wdHg,3.5
1180,HUKbH7r9TBJPri6LJbBKtw,3.0
1181,HUWLnKD5LSZY134amUO2Rg,4.0
1182,HUr7xaaplZQ5jxb_zF8ing,2.5
1183,HUwzarG0givckxXWTF5lIQ,4.5
1184,HWl2EbZhkhAkFgqt44yUkA,2.5
1185,HXCCITejNvcqtjNQRHnMPw,3.0
1186,HYKTKG3X7jtLe6elxp63JQ,4.5
1187,HZRT8xygRscGvDYYx2EkQQ,4.0
1188,H_CKS6wY2_uFWJrHhCZBMA,4.0
1189,H_FkQxifSo13B2FWjhp36g,3.5
1190,H_eO04NZAQIDcbtFQ4BUag,4.5
1191,HaPwC4nxs6RPfe1pAQkQ4A,4.0
1192,HaWU8ICNtjIkCN_ZNrx1hw,4.0
1193,HemrOHFWRHP5e6YFftHyGA,3.0
1194,HewQZ7hyegytoABzApyUiA,3.0
1195,HfuIfYB_CxMAAJiEnxDl9w,3.5
1196,HfxMovSXJZVqL514iUD02g,4.0
1197,HgdFqAvK31fB9sgBdOzo9g,4.5
1198,HhVmDybpU7L50Kb5A0jXTg,3.5
1199,HiqYus6muaBFlZtHhES7XQ,2.5
1200,HjnQcjcw-e_SMk0ZyszTug,4.5
1201,HkAj0bamytrhj8FQM5I-zw,4.5
1202,HmsCerK_rub0Ulo0aC0f9A,4.0
1203,HnbkGxUs7oWKYDeB-Pk82Q,3.5
1204,Ho90V3P89bUtKpr93y-15g,4.0
1205,HoLRI8TigyvNfIHdQ4ChDA,3.5
1206,HojKatUfX4UHWaPqtl63NQ,4.0
1207,HpKcIWjcq3osQ13pBF0RXw,2.0
1208,Hqs4YNST_ZHbshwyi4bnsQ,4.5
1209,HqyAd-xCZxnJb3IlHCfL9w,4.0
1210,HsEStDB_LB6x0LuXQ6LP4A,4.0
1211,HusY0jtxYpF9lGUJ92-xDQ,5.0
1212,HyKxWC9PrqlODjO-CBCIZA,4.0
1213,HykZIiaHS35N2c5_QHoClA,4.5
1214,HyoPFfBHLK0lKVHWEdFpvQ,4.0
1215,Hz-OXis4Hk9l187LPBo_8g,2.5
1216,HzGRl7ERUjPpBA_rOT3E-w,3.0
1217,I1gRYCt2exnOMsTr-lEJVA,4.5
1218,I22wQGTkLFGn6jTOhwoecQ,4.0
1219,I4Nr-MVc26qWr08-S3Q1ow,4.0
1220,I5RoKagQjGYCWgY4_fK_rQ,4.0
1221,I5TnTKHzJuLA0YLZPGCNwQ,3.5
1222,I6EDDi4-Eq_XlFghcDCUhw,4.5
1223,I6Mw1vVkL6qgRLOYdLqvJQ,4.0
1224,I6Vg6g9IX51-2mXo4HDd-Q,3.5
1225,I6pcm_XcmXXfAfNdPffZlA,4.0
1226,I6qFvR-jVDGqDD_iVG38ng,3.0
1227,I8j1gHLKNJVN4dNVUOsedw,4.0
1228,IBNWrN1k9E0E_bMcRD-GwA,4.0
1229,IBSePQdC8MwoWdMmoyegnw,3.0
1230,ICWQfTi_Dvo723ZJicR8Vw,3.5
1231,ID-awJIobDBZ_cqDjG8irQ,3.0
1232,ID5wWJ9C7G0hfbQilvlfxA,3.5
1233,IDex-hVAfYnVMNF8l0t_ag,3.5
1234,IEJFia0wQX7UezfXsenI5g,2.5
1235,IF9C_h3NONhXZ7bbyhtnxA,4.5
1236,IFvBnwcWJ54BgMzVnCxIrQ,4.5
1237,IHnh6sKnutS_7IRHguW0PA,3.5
1238,II5EG0o7Y9jRZA84RBXetA,4.0
1239,IImZFNzX4cP84rFsyb-9mQ,2.0
1240,IJGrBQyYpCBkbZx65H5J5g,4.0
1241,IMLrj2klosTFvPRLv56cng,4.0
1242,INzLc1Y0JNQzIHjPH2Nbeg,3.5
1243,IO3iTBH0rX-G7E7wAreRSQ,2.5
1244,IOEGLxXwCNiq4P-U359D7Q,4.0
1245,IOwTrStIy6NinyquhBrLZQ,1.5
1246,IQnUxhO7oieEP7-5ZVJ4uA,4.0
1247,IRbgMt0cVuzK1KSppU16_Q,4.0
1248,IRzXVRIzRoYpnjaVXF3vNA,4.0
1249,IT_4EEIbv6Ox1jBRMyE7pg,4.5
1250,IU55VgrpLzVKo9sXWbTn3Q,3.5
1251,IVj-O_DFlIoA2L_berM1OA,5.0
1252,IVnGPHdTyu_GbLo9mXj98w,4.5
1253,IWN2heYitkg-D4UdqfxcMA,4.0
1254,IXH_aorv1x88UfRZrYDz4g,2.5
1255,IYydfjUO5kb-N4KwSPlEcA,4.0
1256,IZivKqtHyz4-ts8KsnvMrA,4.5
1257,IbM5QRE49iYflclZ2WBpEA,2.5
1258,IbiPt7jzF8Wsu82nHXaJPA,4.5
1259,Ic3YMUPg_DCNpp4y3B-2bw,1.5
1260,IcnJlauqhHfelo_qp9uKuw,3.5
1261,IeXVSmtOx0-kntCM_ZX0Zw,4.5
1262,If4NxUXhWU6ukuBvLxPe_w,4.0
1263,Ih5Q1cNDLchhi1FqqTwrag,4.5
1264,IhNASEZ3XnBHmuuVnWdIwA,5.0
1265,IhYo9Szx_gPDfNOcz5-8DQ,4.5
1266,IjsLANGkmAqCsF6-zgIA8w,2.5
1267,IkMwuS3eViVHK09npuG1jQ,1.5
1268,IkaII0DYh1OPGRnqx2ccvA,4.0
1269,IkmL3syVMj8zZxpL-7SYsw,2.5
1270,InPTaYZ5j_4Iz6KCg5sAng,4.0
1271,Ipkl7KtlqxCe8bMMkwHwPQ,4.0
1272,IqCvkoDvvImXuzGrpeiDMA,4.0
1273,IsVtFDJgNzBdTce2xSOmwQ,2.5
1274,ItqPtxnayraXSlBS0EMOgg,4.5
1275,IuS8Si2f_CCtNibHTPD7RA,2.5
1276,IuSx68tb7iZa-aAeknXp8A,3.0
1277,Iv6G7cDNydPoYLss-uokVA,4.0
1278,IyrDnrvUKpndj5zIv1KvGQ,3.5
1279,Iz_SYYhg-fQDQcVgkX9Zxg,4.5
1280,J121PGT4oi5AqVbtMoEfVw,3.5
1281,J1MVP1oGbBnKVqriX4HDuQ,3.0
1282,J1RKcr6BAqOI-LDFbn0TvQ,1.5
1283,J2Am_nJkdicGk2S1DzwuPA,3.0
1284,J2LJ1IuLOj_BYyP8lUa7iA,4.0
1285,J2nCJBrGn4EQT1abnBHaUQ,4.0
1286,J4CATH00YZrq8Bne2S4_cw,4.0
1287,J5ylw6DXGmQ6hM06Ne3XHw,4.0
1288,J73YHN9LgV7FNYRn7n2NjQ,2.5
1289,J7KlrDFrriWoRkIUVNRPbg,3.0
1290,JAHvhS-EDRxtoArvrpA5JQ,3.5
1291,JDZ6_yycNQFTpUZzLIKHUg,4.5
1292,JEs3sXyQu2GlP_aooyymZw,3.0
1293,JF26V4OaZNTJIaDL8950HA,3.0
1294,JFNv5sKeKAf1ZVPnfbzpXw,3.5
1295,JHN09M-CRTGln2rRnS9hWw,2.0
1296,JIG5xGUdWbaaPeo3MDonYg,3.5
1297,JIfSollg32ifUzTw2K4PDQ,4.5
1298,JJAwT9R6Fp2yyWHtWFA8uQ,4.5
1299,JJpoHl5mxJHwbaix71mfyg,3.0
1300,JL7ixh7_RGGRunHm9_ebJw,4.5
1301,JMwwxARF34aR1aq7hzpiJQ,3.5
1302,JOsBOphWK14yjq7FC1zL5w,3.5
1303,JPWg9acsCv_om9UFYGMJbA,4.0
1304,JPfi__QJAaRzmfh5aOyFEw,4.5
1305,JQLi-Ow9pg391iMzw5LSwg,4.0
1306,JRh14J_be0jl7Wbt412vDA,3.5
1307,JSUmoa3hFNfoDYLbYNNLOQ,4.0
1308,JTD_PsAqE8f5qF6ssXwbkA,3.5
1309,JTFFtWy_chbsHTs95yD_2Q,3.0
1310,JVTIY3KAIaIiL0fxY82SoQ,3.0
1311,JWDiG0nSsM7GQ9QFRTxU9w,4.0
1312,JWN22sQ7cl9KjmIk0nMbUg,2.5
1313,JWhqCvKTs5vLwIrhrbgx7Q,3.0
1314,JXAMnijxRrW-jXHGvDJzzg,4.5
1315,JXWDWoW4dDGcbaU2BQq8Og,4.5
1316,JXYeMN_VyIZyrveANnIVpA,2.5
1317,JXvLE5CRN88sccZtNeMIrQ,2.5
1318,J_VOObYtNAsg8HQ5wViiPA,3.5
1319,Ja6XZ62g2hw1XOV4Kkm1Aw,3.5
1320,JbopSXzZIy7id23GJsO9pA,2.5
1321,JcFyuyo0Rt6gDiVZ9yJ3VQ,4.0
1322,Jd-XHSl0t0JWotORH0IsSg,1.5
1323,JdXWoFcLDxE7OhC63r8zAQ,2.5
1324,JdoBiBRgeS_KKaNaU1sofA,4.0
1325,JgkfjCL1NfMBC_M_hax_3Q,4.0
1326,JhRxDdmZSGDG_u7cGxaYrw,3.5
1327,JijwZPUuFqQqUekNR--dfw,3.5
1328,JjjlhlQ2LEaQMuAug4fDIA,3.5
1329,Jl6_g-pZD5aQGg2y87myeQ,3.5
1330,JlEy8FH6123SJBoNwG235g,5.0
1331,JlIqG-00xE7ZpypSYq4uMQ,4.0
1332,JpE8ZE_wAsr2elVLoyFQOg,5.0
1333,JpPguWEzvNATjUJ48xCj8g,4.0
1334,JpgVl3d20CMRNjf1DVnzGA,3.0
1335,JpssdgvmNjfBpjIhZMgICA,4.0
1336,JrTBWai2-Cu8FPJhDJiiLw,2.0
1337,JrohSmutzhdJ5QGRMtaojg,3.0
1338,JsAR0hNX-5zA-CMsYW4NLQ,4.5
1339,JsCKeWHA8n_5mFQ3F6t4UA,3.5
1340,JsGswUxAFK4uRht2UL62UA,2.5
1341,JsUnsxMsKmIrOwyIHl-KGg,2.5
1342,Jt28TYWanzKrJYYr0Tf1MQ,3.0
1343,JuO9QpkdmbTS95GSXh4dZw,3.0
1344,Jur1iiejUFw_YCkfDfy1gQ,3.5
1345,JvGuHf0wIfpzY5WNeBlFvQ,1.5
1346,Jwwkt9oAKsNF4AuItTIdPw,4.0
1347,Jx1q_S8-T4RXuhf7P_ZuIQ,4.5
1348,Jy6ru0Hz-9Yc5v006-YmUQ,4.5
1349,JyxHvtj-syke7m9rbza7mA,3.5
1350,JzmJCDSJ_35kJgAlxcZDqQ,3.0
1351,Jzvtz6ovMQ_CVEJpIuGwFQ,2.5
1352,K-0pdH5hZQVeoUmYSNygQw,5.0
1353,K-fw0gOHs5sF--_SRZa2Qg,4.0
1354,K0FtmxCgqJEbDNCyXyMX_w,3.5
1355,K0j_Znzin0jShXVnpvW86A,3.5
1356,K19uBHydrYAsfX3CPnFp-w,3.5
1357,K2_zfa7cKbg5klHJYqoWnw,4.0
1358,K7ESHh6Uh5NptgI5bfsShQ,4.5
1359,K7fip0nDFFdCC7OCnNOotQ,3.5
1360,K7lWdNUhCbcnEvI0NhGewg,3.5
1361,KBA0yGsblufetQgs6Sm_nQ,5.0
1362,KEFEBgyjwcWuvWa5rXKOow,3.5
1363,KGOFtZFxAZB15mUlXm39cA,3.0
1364,KHROx3AxX8btg70JDPbIqg,3.5
1365,KJ6DuC0Jve9hAtzM2SGNOQ,3.5
1366,KMxrk1YDlj_qFI1JXK4zRg,2.5
1367,KN-JL6uWCfDubCztgZ6zdw,4.5
1368,KNTjauGqmib3sG1HWJyKEQ,4.0
1369,KPPjKg1kV2nzLidTXljQZA,3.0
1370,KPsu_1Q9XYRKWs_ZBTtlTg,2.0
1371,KRaxPApQv43oX6Dcv3jKQA,3.0
1372,KSRBPWOSqxclHkDd23P7CQ,3.5
1373,KSkjE3krqsovBs7iC4x7ng,3.0
1374,KTDDw1gAV4G_YoKOdQ1Ygw,3.5
1375,KTjfQxsQDKWP0dWXBCyXuA,3.5
1376,KTzBUAzUfFqvttyjWi_irw,4.5
1377,KUOa1acSFn6DkO9jp-sn6A,3.5
1378,KUbCQ2ah__c5x0q_6b4oTA,4.5
1379,KVqWA98XZwGhJ3YbFNi0vw,4.5
1380,KWLm_h-XmdoT3h-o2bSD2w,3.0
1381,KWxTv7S3cWaMhv3QiW5C2g,2.0
1382,KXITXbKuE60WSUDs7NZVLQ,3.5
1383,KY5-vGUZhDmDi1ieXRUmmw,3.5
1384,KYr67K-Ot9HKkv90KaXL5w,3.5
1385,KZGIaF-B3KFzg_GFvF6AfA,3.0
1386,KaGZE0_o1EmmSN4Fo_cpUw,3.0
1387,KaMyquyhYKsZ2Tr6YetGsw,3.0
1388,KalAJyO0Zpg3K1wVwYXBHA,4.0
1389,Kb43diOoBV4l77bxpn2k3Q,1.5
1390,Kbbm6Vd5UdbP10dwjBghRw,4.0
1391,Kbidfh24_7-a380tovQeYA,4.0
1392,KdQM64AQ5_ppgs6RolwJ4w,4.0
1393,Kdr5SklsZ2otCjdJJfJ7wQ,5.0
1394,KfyHN1LYS32ZPZ2AaGZZfg,2.0
1395,KhWl4Mwhm_Oqq0zIIz-0wQ,2.5
1396,KhvwEXKJXRTgcJRNmJNhsA,3.5
1397,Ki8seQY5mtXc36xjoMfeDA,3.5
1398,KiTHWMK20GvgPvpHSzTHTg,3.5
1399,KjV_68oLLSpqR96VnV68tw,3.0
1400,KkgnBZj3jRVjCY2H49JRaw,3.0
1401,KkmPDIWzvwbBpyqOHT6pcQ,3.5
1402,KmvwcEle06KNfNhyV-QO1A,3.5
1403,Knnc473zh8m7IBC0oLTHkg,3.5
1404,KoqiR3YN3mhbyuUWYIhuIw,4.0
1405,KskYqH1Bi7Z_61pH6Om8pg,4.0
1406,KuZJcLIe3r0zO0x5TlmsKw,3.0
1407,Kvm-YTwOrexgqxZ25CRi-w,4.0
1408,KwxLywiOt7L8t7fsMsd9VQ,4.0
1409,Kx0MUrNQ737s-VVElk6Vig,4.0
1410,Kyl7Iaubsz3vvfykxdcmjA,3.0
1411,KyzPvdGPb2ubVlXJrS2QPA,4.5
1412,L2FZfel378lIpeqFrhX1lg,2.5
1413,L2W0QLXIIR5MEmhQwZk-iA,4.0
1414,L4KJL44Yj3HkzAkKfm0PZw,3.0
1415,L6kFtq-C4dJJZJGk5Q8vRw,3.0
1416,L6qd3x0bHymyxub9dF7lIA,3.0
1417,L7SKlQ4hH12eIqmabXzE0Q,3.0
1418,L95AbX7soDeDoOErUuuGyw,3.0
1419,L97gcZgV8Cm9-MSuAanO9Q,2.0
1420,L9hxsakFxY315yPqCZL-zQ,3.0
1421,LA9j7bDQLkDmLspdHwL3Bg,4.5
1422,LBwFjTUlDeikknOoQTXxhg,1.5
1423,LCf4MZQcwgtniQUJ-MQBZA,4.0
1424,LDMCrFlGIFUN6L-FEFgzWg,3.0
1425,LEzaRCdhDfO2eM75HZNnUQ,4.5
1426,LFhF2la-C_vrNrQRz5GnIA,1.5
1427,LFs5jyYdXlzi0SpAYi1eSA,4.0
1428,LGiUTYgKIYnBBbc6kp6ALg,2.5
1429,LIU7IcJtD9VieoIo__wd9Q,4.5
1430,LJt-NO2FhvQxTmBoaaLhTg,3.0
1431,LN0JGAl8Rr_r_5t_X8Kz6g,4.0
1432,LOWn1xi9PfG2kxrUuC21nA,4.5
1433,LOyGm5Q6zdTHdntLBUyBrg,2.0
1434,LPMZ9N1sAjs2nDx7DmiZ2w,3.0
1435,LPnbHWVedn2oX3WGkHOJSQ,4.0
1436,LQNrsH1ctqV256-v5v4jdQ,4.0
1437,LQZ2yBIAFmXYbDD0Z2Nhug,2.5
1438,LR0qF0FEVsCOhYWUOiH26A,3.0
1439,LRpFWbovjUShlvCKQOS-Ng,4.5
1440,LU8lZgIBkocPkrradywauA,3.5
1441,LUdKbgaPZ7F48u9zn7ozFg,2.5
1442,LXt2Aycp2ILMWQmKsjl4Wg,4.0
1443,LYWbyu1EQM2o5hwHG5_Ldg,3.5
1444,LZSyWy4IHgXg6QhW2jrBlw,3.0
1445,L_ZLtfHvfzfoNVQ0-okTXg,4.0
1446,L_gl5gnEMxvADScorL-2Hw,4.0
1447,L_rnF5qiCYSu9d1yIv5Cvw,5.0
1448,Lau3N654yNyWdIIybea1uA,3.5
1449,Lb9rNNCbF6gL5EM6znWJUA,2.5
1450,LbuqxpaUIVEhC4mCvecjRw,2.0
1451,LcTlT1Uf6XckMjWwRr49sQ,2.5
1452,LdB-ymK-cauStX7TxUAs_w,2.0
1453,LdI_mN9SqgSiX-OqQtZcig,3.5
1454,LgTBbuKTSm4qKHEmFAEJmA,3.0
1455,LgvgD8JllzVmIdme4OP7Eg,4.0
1456,LlCbRAZfVkyqL21yKSyd4w,3.5
1457,LnRn6ECHdqTeoFF0c8FKYw,3.0
1458,LpGCzgAKNSpzDNEUMVVtZA,4.0
1459,Lq9rYrwvWV5QDBYzq7MGHQ,4.0
1460,LrO_Xy6lfpbTgFoJcOjY4w,3.5
1461,LsXnqT4WACxF9XyWCu48Nw,4.5
1462,LsfKW67Qe_0bU4krXEkOAA,1.5
